angry0,angry1,box0,box1,disgust0,disgust1,fear0,fear1,happy0,happy1,neutral0,neutral1,sad0,sad1,surprise0,surprise1
0.03,,"[74, 79, 242, 323]",,0.0,,0.15,,0.03,,0.68,,0.07,,0.04,
0.03,,"[74, 79, 242, 323]",,0.0,,0.15,,0.03,,0.68,,0.07,,0.04,
0.04,,"[74, 79, 242, 323]",,0.0,,0.17,,0.04,,0.64,,0.08,,0.03,
0.04,,"[74, 79, 241, 322]",,0.0,,0.16,,0.04,,0.65,,0.07,,0.03,
0.04,,"[74, 79, 241, 323]",,0.0,,0.13,,0.03,,0.72,,0.05,,0.02,
0.04,,"[74, 79, 242, 323]",,0.0,,0.16,,0.04,,0.64,,0.08,,0.04,
0.05,,"[74, 81, 241, 320]",,0.0,,0.22,,0.03,,0.57,,0.08,,0.04,
0.05,,"[75, 79, 241, 322]",,0.0,,0.21,,0.04,,0.56,,0.1,,0.05,
0.05,,"[74, 81, 241, 320]",,0.0,,0.2,,0.04,,0.61,,0.07,,0.04,
0.04,,"[75, 80, 240, 321]",,0.0,,0.19,,0.05,,0.6,,0.08,,0.04,
0.05,,"[74, 81, 241, 321]",,0.0,,0.23,,0.03,,0.57,,0.08,,0.05,
0.05,,"[74, 81, 242, 320]",,0.0,,0.2,,0.04,,0.59,,0.08,,0.04,
0.04,,"[73, 81, 242, 320]",,0.0,,0.16,,0.05,,0.65,,0.07,,0.03,
0.04,,"[74, 81, 241, 321]",,0.0,,0.18,,0.04,,0.61,,0.07,,0.05,
0.04,,"[75, 81, 241, 320]",,0.0,,0.23,,0.04,,0.56,,0.07,,0.05,
0.05,,"[74, 81, 241, 320]",,0.0,,0.21,,0.04,,0.58,,0.08,,0.04,
0.05,,"[74, 81, 241, 320]",,0.0,,0.22,,0.04,,0.58,,0.09,,0.04,
0.05,,"[74, 81, 241, 320]",,0.0,,0.21,,0.03,,0.6,,0.08,,0.03,
0.04,,"[75, 81, 240, 320]",,0.0,,0.2,,0.04,,0.59,,0.08,,0.04,
0.04,,"[75, 81, 241, 321]",,0.0,,0.24,,0.04,,0.55,,0.07,,0.05,
0.06,,"[73, 82, 241, 319]",,0.0,,0.23,,0.03,,0.57,,0.09,,0.03,
0.05,,"[74, 81, 241, 321]",,0.0,,0.18,,0.04,,0.63,,0.07,,0.04,
0.05,,"[74, 81, 241, 320]",,0.0,,0.21,,0.04,,0.58,,0.08,,0.04,
0.04,,"[74, 82, 241, 320]",,0.0,,0.21,,0.04,,0.59,,0.07,,0.05,
0.05,,"[73, 81, 242, 320]",,0.0,,0.16,,0.04,,0.66,,0.07,,0.03,
0.04,,"[73, 81, 242, 321]",,0.0,,0.16,,0.04,,0.65,,0.06,,0.04,
0.06,,"[73, 82, 241, 319]",,0.0,,0.18,,0.03,,0.61,,0.08,,0.04,
0.05,,"[73, 81, 241, 319]",,0.0,,0.14,,0.03,,0.68,,0.08,,0.03,
0.06,,"[73, 82, 241, 319]",,0.0,,0.17,,0.03,,0.65,,0.07,,0.03,
0.05,,"[73, 82, 241, 319]",,0.0,,0.16,,0.03,,0.66,,0.07,,0.04,
0.05,,"[72, 82, 241, 319]",,0.0,,0.19,,0.02,,0.64,,0.07,,0.03,
0.06,,"[73, 82, 241, 318]",,0.0,,0.17,,0.03,,0.63,,0.08,,0.03,
0.05,,"[74, 82, 240, 319]",,0.0,,0.16,,0.03,,0.66,,0.06,,0.05,
0.05,,"[74, 83, 239, 318]",,0.0,,0.21,,0.03,,0.6,,0.07,,0.03,
0.05,,"[74, 83, 239, 318]",,0.0,,0.2,,0.03,,0.63,,0.07,,0.03,
0.05,,"[74, 83, 239, 317]",,0.0,,0.2,,0.03,,0.61,,0.08,,0.03,
0.05,,"[74, 83, 239, 317]",,0.0,,0.2,,0.03,,0.6,,0.08,,0.03,
0.04,,"[73, 82, 240, 319]",,0.0,,0.17,,0.03,,0.66,,0.07,,0.03,
0.05,,"[73, 82, 241, 319]",,0.0,,0.18,,0.03,,0.63,,0.07,,0.03,
0.05,,"[74, 82, 239, 319]",,0.0,,0.18,,0.03,,0.64,,0.07,,0.03,
0.04,,"[73, 82, 240, 319]",,0.0,,0.17,,0.03,,0.67,,0.07,,0.02,
0.04,,"[74, 82, 239, 319]",,0.0,,0.16,,0.03,,0.67,,0.07,,0.02,
0.04,,"[73, 82, 241, 319]",,0.0,,0.18,,0.03,,0.65,,0.07,,0.02,
0.04,,"[73, 82, 241, 319]",,0.0,,0.19,,0.03,,0.65,,0.07,,0.02,
0.05,,"[73, 82, 241, 318]",,0.0,,0.15,,0.04,,0.63,,0.08,,0.04,
0.05,,"[73, 82, 241, 318]",,0.0,,0.15,,0.04,,0.63,,0.08,,0.04,
0.05,,"[73, 83, 241, 317]",,0.0,,0.19,,0.04,,0.61,,0.08,,0.03,
0.05,,"[73, 83, 241, 317]",,0.0,,0.18,,0.04,,0.63,,0.08,,0.03,
0.04,,"[73, 83, 241, 317]",,0.0,,0.14,,0.05,,0.68,,0.07,,0.03,
0.03,,"[72, 83, 242, 319]",,0.0,,0.17,,0.03,,0.68,,0.07,,0.02,
0.03,,"[73, 83, 241, 318]",,0.0,,0.15,,0.05,,0.69,,0.06,,0.02,
0.03,,"[73, 83, 241, 318]",,0.0,,0.15,,0.05,,0.69,,0.06,,0.02,
0.02,,"[73, 84, 242, 318]",,0.0,,0.23,,0.03,,0.61,,0.08,,0.02,
0.03,,"[73, 84, 242, 318]",,0.0,,0.24,,0.03,,0.6,,0.08,,0.02,
0.04,,"[74, 83, 242, 318]",,0.0,,0.22,,0.04,,0.59,,0.08,,0.03,
0.04,,"[73, 77, 239, 329]",,0.0,,0.25,,0.03,,0.57,,0.09,,0.03,
0.05,,"[72, 83, 244, 321]",,0.0,,0.5,,0.01,,0.25,,0.1,,0.09,
0.05,,"[72, 83, 244, 321]",,0.0,,0.49,,0.01,,0.25,,0.11,,0.09,
0.04,,"[75, 83, 241, 321]",,0.0,,0.5,,0.01,,0.14,,0.09,,0.22,
0.04,,"[75, 83, 241, 321]",,0.0,,0.49,,0.01,,0.14,,0.09,,0.23,
0.04,,"[74, 84, 242, 322]",,0.0,,0.5,,0.01,,0.11,,0.11,,0.24,
0.03,,"[74, 83, 242, 323]",,0.0,,0.52,,0.01,,0.09,,0.09,,0.26,
0.04,,"[73, 84, 242, 323]",,0.0,,0.47,,0.01,,0.13,,0.11,,0.23,
0.05,,"[72, 84, 243, 323]",,0.0,,0.49,,0.01,,0.12,,0.13,,0.2,
0.07,,"[72, 84, 240, 318]",,0.0,,0.52,,0.01,,0.14,,0.12,,0.14,
0.06,,"[73, 85, 239, 317]",,0.0,,0.49,,0.01,,0.15,,0.14,,0.15,
0.03,,"[73, 76, 242, 335]",,0.0,,0.29,,0.02,,0.53,,0.08,,0.05,
0.03,,"[73, 76, 242, 335]",,0.0,,0.28,,0.02,,0.54,,0.08,,0.05,
0.03,,"[74, 74, 242, 334]",,0.0,,0.2,,0.03,,0.66,,0.06,,0.02,
0.03,,"[74, 75, 242, 332]",,0.0,,0.19,,0.03,,0.68,,0.05,,0.02,
0.03,,"[74, 76, 241, 330]",,0.0,,0.21,,0.04,,0.64,,0.05,,0.03,
0.03,,"[74, 76, 241, 330]",,0.0,,0.22,,0.03,,0.64,,0.05,,0.02,
0.03,,"[74, 78, 240, 326]",,0.0,,0.19,,0.04,,0.64,,0.07,,0.03,
0.03,,"[74, 77, 241, 328]",,0.0,,0.19,,0.04,,0.65,,0.06,,0.03,
0.02,,"[74, 77, 240, 326]",,0.0,,0.18,,0.04,,0.69,,0.05,,0.03,
0.02,,"[74, 77, 240, 326]",,0.0,,0.18,,0.03,,0.68,,0.05,,0.03,
0.03,,"[73, 77, 242, 327]",,0.0,,0.16,,0.06,,0.67,,0.06,,0.02,
0.02,,"[73, 77, 241, 327]",,0.0,,0.16,,0.04,,0.68,,0.07,,0.02,
0.04,,"[74, 77, 239, 328]",,0.0,,0.26,,0.1,,0.47,,0.1,,0.04,
0.04,,"[74, 76, 240, 329]",,0.0,,0.22,,0.11,,0.51,,0.1,,0.03,
0.02,,"[74, 72, 240, 336]",,0.0,,0.29,,0.17,,0.26,,0.14,,0.11,
0.02,,"[74, 72, 239, 336]",,0.0,,0.29,,0.17,,0.27,,0.14,,0.11,
0.02,,"[73, 72, 241, 339]",,0.0,,0.22,,0.3,,0.18,,0.07,,0.22,
0.02,,"[72, 71, 242, 340]",,0.0,,0.19,,0.3,,0.27,,0.06,,0.16,
0.02,,"[71, 74, 241, 336]",,0.0,,0.15,,0.41,,0.09,,0.06,,0.28,
0.02,,"[71, 74, 241, 336]",,0.0,,0.14,,0.42,,0.09,,0.05,,0.28,
0.01,,"[71, 75, 240, 332]",,0.0,,0.07,,0.66,,0.08,,0.05,,0.13,
0.01,,"[71, 75, 240, 332]",,0.0,,0.08,,0.66,,0.08,,0.05,,0.13,
0.01,,"[70, 78, 240, 327]",,0.0,,0.06,,0.68,,0.04,,0.04,,0.15,
0.01,,"[70, 77, 239, 327]",,0.0,,0.06,,0.69,,0.05,,0.05,,0.14,
0.01,,"[70, 78, 238, 326]",,0.0,,0.03,,0.83,,0.03,,0.02,,0.09,
0.01,,"[69, 78, 240, 325]",,0.0,,0.04,,0.78,,0.03,,0.04,,0.1,
0.0,,"[69, 80, 237, 320]",,0.0,,0.03,,0.84,,0.05,,0.02,,0.05,
0.0,,"[69, 80, 237, 320]",,0.0,,0.03,,0.84,,0.05,,0.02,,0.05,
0.0,,"[68, 79, 237, 318]",,0.0,,0.02,,0.86,,0.06,,0.02,,0.03,
0.0,,"[68, 80, 237, 319]",,0.0,,0.01,,0.91,,0.05,,0.01,,0.02,
0.01,,"[68, 79, 237, 317]",,0.0,,0.03,,0.83,,0.06,,0.04,,0.04,
0.0,,"[68, 79, 238, 317]",,0.0,,0.02,,0.88,,0.04,,0.02,,0.03,
0.0,,"[68, 76, 237, 318]",,0.0,,0.02,,0.87,,0.05,,0.01,,0.04,
0.0,,"[69, 76, 236, 320]",,0.0,,0.02,,0.88,,0.04,,0.02,,0.04,
0.0,,"[68, 74, 239, 321]",,0.0,,0.01,,0.89,,0.04,,0.01,,0.04,
0.0,,"[68, 74, 239, 320]",,0.0,,0.01,,0.9,,0.04,,0.01,,0.03,
0.0,,"[69, 73, 238, 321]",,0.0,,0.01,,0.9,,0.05,,0.01,,0.02,
0.0,,"[68, 73, 239, 321]",,0.0,,0.01,,0.91,,0.05,,0.01,,0.02,
0.0,,"[70, 72, 238, 322]",,0.0,,0.01,,0.9,,0.05,,0.01,,0.02,
0.0,,"[70, 72, 238, 322]",,0.0,,0.01,,0.9,,0.05,,0.01,,0.02,
0.0,,"[71, 71, 238, 323]",,0.0,,0.01,,0.92,,0.04,,0.01,,0.02,
0.0,,"[71, 74, 237, 320]",,0.0,,0.01,,0.92,,0.03,,0.01,,0.02,
0.0,,"[73, 79, 238, 315]",,0.0,,0.01,,0.92,,0.04,,0.01,,0.02,
0.01,,"[73, 79, 237, 314]",,0.0,,0.01,,0.9,,0.05,,0.02,,0.02,
0.0,,"[73, 78, 239, 315]",,0.0,,0.01,,0.92,,0.04,,0.01,,0.02,
0.0,,"[73, 79, 238, 314]",,0.0,,0.01,,0.9,,0.05,,0.01,,0.02,
0.0,,"[74, 80, 238, 313]",,0.0,,0.01,,0.89,,0.07,,0.01,,0.02,
0.0,,"[74, 81, 238, 311]",,0.0,,0.01,,0.9,,0.07,,0.01,,0.02,
0.0,,"[74, 79, 238, 315]",,0.0,,0.01,,0.89,,0.06,,0.02,,0.03,
0.0,,"[74, 79, 239, 315]",,0.0,,0.01,,0.88,,0.06,,0.01,,0.03,
0.0,,"[74, 79, 239, 315]",,0.0,,0.01,,0.92,,0.05,,0.01,,0.02,
0.0,,"[74, 79, 239, 315]",,0.0,,0.01,,0.92,,0.05,,0.01,,0.02,
0.0,,"[75, 81, 239, 314]",,0.0,,0.01,,0.91,,0.04,,0.01,,0.03,
0.0,,"[75, 82, 239, 313]",,0.0,,0.01,,0.9,,0.04,,0.02,,0.03,
0.01,,"[74, 79, 241, 317]",,0.0,,0.02,,0.88,,0.04,,0.02,,0.03,
0.01,,"[74, 79, 241, 317]",,0.0,,0.02,,0.88,,0.04,,0.02,,0.03,
0.01,,"[74, 80, 242, 316]",,0.0,,0.02,,0.87,,0.04,,0.03,,0.03,
0.01,,"[74, 80, 241, 317]",,0.0,,0.02,,0.86,,0.05,,0.03,,0.03,
0.0,,"[74, 79, 242, 319]",,0.0,,0.02,,0.88,,0.03,,0.02,,0.04,
0.0,,"[76, 81, 240, 315]",,0.0,,0.01,,0.9,,0.03,,0.02,,0.03,
0.0,,"[75, 80, 241, 317]",,0.0,,0.02,,0.87,,0.04,,0.02,,0.04,
0.0,,"[75, 80, 241, 317]",,0.0,,0.02,,0.87,,0.04,,0.02,,0.04,
0.0,,"[76, 80, 241, 319]",,0.0,,0.01,,0.9,,0.03,,0.02,,0.04,
0.0,,"[76, 79, 241, 320]",,0.0,,0.01,,0.9,,0.04,,0.02,,0.03,
0.0,,"[76, 80, 240, 320]",,0.0,,0.01,,0.91,,0.02,,0.02,,0.04,
0.0,,"[76, 80, 240, 320]",,0.0,,0.01,,0.91,,0.02,,0.02,,0.04,
0.01,,"[74, 80, 243, 320]",,0.0,,0.04,,0.82,,0.04,,0.04,,0.05,
0.01,,"[75, 80, 242, 320]",,0.0,,0.04,,0.82,,0.04,,0.04,,0.05,
0.01,,"[75, 80, 243, 323]",,0.0,,0.03,,0.84,,0.05,,0.04,,0.03,
0.01,,"[75, 80, 243, 322]",,0.0,,0.05,,0.79,,0.06,,0.06,,0.04,
0.01,,"[73, 81, 245, 323]",,0.0,,0.03,,0.82,,0.08,,0.04,,0.03,
0.01,,"[73, 81, 245, 323]",,0.0,,0.03,,0.82,,0.08,,0.04,,0.03,
0.02,,"[74, 80, 244, 324]",,0.0,,0.09,,0.68,,0.09,,0.08,,0.04,
0.02,,"[74, 80, 244, 323]",,0.0,,0.11,,0.64,,0.1,,0.08,,0.05,
0.01,,"[75, 81, 244, 325]",,0.0,,0.1,,0.61,,0.16,,0.08,,0.03,
0.02,,"[74, 80, 245, 325]",,0.0,,0.18,,0.49,,0.15,,0.11,,0.05,
0.03,,"[74, 80, 247, 328]",,0.0,,0.27,,0.23,,0.29,,0.12,,0.06,
0.03,,"[75, 79, 246, 328]",,0.0,,0.29,,0.21,,0.24,,0.17,,0.06,
0.04,,"[73, 79, 248, 329]",,0.0,,0.37,,0.11,,0.26,,0.18,,0.05,
0.04,,"[73, 79, 248, 329]",,0.0,,0.37,,0.1,,0.26,,0.17,,0.05,
0.05,,"[74, 78, 248, 328]",,0.0,,0.38,,0.06,,0.31,,0.14,,0.07,
0.05,,"[74, 78, 248, 328]",,0.0,,0.37,,0.06,,0.31,,0.14,,0.07,
0.04,,"[74, 79, 246, 324]",,0.0,,0.57,,0.02,,0.19,,0.08,,0.09,
0.04,,"[74, 78, 247, 326]",,0.0,,0.5,,0.03,,0.29,,0.06,,0.08,
0.04,,"[78, 75, 243, 335]",,0.0,,0.32,,0.03,,0.47,,0.06,,0.08,
0.05,,"[74, 76, 248, 330]",,0.0,,0.44,,0.03,,0.33,,0.08,,0.07,
0.03,,"[78, 73, 244, 339]",,0.0,,0.36,,0.04,,0.38,,0.06,,0.13,
0.04,,"[78, 74, 245, 339]",,0.0,,0.36,,0.03,,0.37,,0.07,,0.12,
0.04,,"[75, 75, 247, 333]",,0.0,,0.3,,0.04,,0.45,,0.09,,0.08,
0.04,,"[74, 75, 248, 334]",,0.0,,0.3,,0.04,,0.43,,0.1,,0.09,
0.04,,"[75, 77, 246, 333]",,0.0,,0.29,,0.05,,0.41,,0.09,,0.12,
0.04,,"[75, 77, 246, 333]",,0.0,,0.29,,0.05,,0.41,,0.09,,0.12,
0.03,,"[75, 75, 247, 336]",,0.0,,0.16,,0.08,,0.62,,0.06,,0.06,
0.04,,"[75, 76, 246, 335]",,0.0,,0.17,,0.09,,0.56,,0.07,,0.07,
0.03,,"[76, 75, 247, 337]",,0.0,,0.15,,0.11,,0.61,,0.05,,0.05,
0.03,,"[76, 76, 247, 336]",,0.0,,0.16,,0.12,,0.59,,0.05,,0.05,
0.05,,"[74, 73, 248, 337]",,0.0,,0.1,,0.06,,0.69,,0.05,,0.05,
0.05,,"[74, 73, 248, 337]",,0.0,,0.1,,0.06,,0.69,,0.04,,0.06,
0.03,,"[75, 72, 247, 336]",,0.0,,0.11,,0.12,,0.64,,0.05,,0.05,
0.03,,"[75, 72, 247, 336]",,0.0,,0.11,,0.12,,0.67,,0.04,,0.04,
0.04,,"[71, 71, 251, 336]",,0.0,,0.13,,0.16,,0.5,,0.09,,0.08,
0.06,,"[71, 70, 252, 337]",,0.0,,0.15,,0.15,,0.49,,0.09,,0.07,
0.08,,"[71, 70, 251, 335]",,0.0,,0.14,,0.15,,0.46,,0.12,,0.05,
0.05,,"[72, 71, 249, 334]",,0.0,,0.11,,0.19,,0.49,,0.12,,0.04,
0.08,,"[76, 74, 246, 339]",,0.0,,0.14,,0.18,,0.45,,0.12,,0.03,
0.08,,"[76, 74, 246, 339]",,0.0,,0.14,,0.19,,0.44,,0.13,,0.03,
0.08,,"[78, 76, 243, 338]",,0.0,,0.12,,0.24,,0.39,,0.14,,0.03,
0.07,,"[78, 76, 243, 338]",,0.0,,0.12,,0.25,,0.4,,0.14,,0.03,
0.08,,"[77, 76, 244, 339]",,0.0,,0.14,,0.23,,0.38,,0.15,,0.02,
0.09,,"[76, 74, 244, 340]",,0.0,,0.09,,0.21,,0.48,,0.12,,0.02,
0.07,,"[77, 76, 243, 337]",,0.0,,0.09,,0.28,,0.42,,0.12,,0.02,
0.08,,"[77, 75, 243, 338]",,0.0,,0.11,,0.26,,0.42,,0.12,,0.02,
0.07,,"[73, 71, 248, 334]",,0.0,,0.11,,0.24,,0.41,,0.14,,0.03,
0.05,,"[73, 71, 248, 336]",,0.0,,0.1,,0.3,,0.39,,0.11,,0.04,
0.05,,"[73, 70, 250, 338]",,0.0,,0.17,,0.3,,0.35,,0.09,,0.03,
0.05,,"[72, 70, 251, 339]",,0.0,,0.15,,0.3,,0.39,,0.08,,0.03,
0.06,,"[73, 70, 249, 334]",,0.0,,0.21,,0.23,,0.36,,0.1,,0.04,
0.09,,"[72, 69, 250, 336]",,0.0,,0.17,,0.22,,0.38,,0.1,,0.04,
0.08,,"[75, 74, 248, 338]",,0.0,,0.08,,0.33,,0.38,,0.09,,0.03,
0.07,,"[75, 73, 248, 339]",,0.0,,0.08,,0.36,,0.39,,0.08,,0.02,
0.06,,"[77, 71, 248, 344]",,0.0,,0.11,,0.24,,0.49,,0.08,,0.03,
0.06,,"[77, 71, 248, 345]",,0.0,,0.12,,0.24,,0.45,,0.1,,0.03,
0.06,,"[77, 70, 246, 344]",,0.0,,0.09,,0.2,,0.5,,0.13,,0.02,
0.06,,"[77, 70, 247, 345]",,0.0,,0.11,,0.22,,0.47,,0.12,,0.02,
0.06,,"[77, 71, 246, 341]",,0.0,,0.13,,0.15,,0.5,,0.13,,0.03,
0.06,,"[77, 71, 246, 341]",,0.0,,0.14,,0.15,,0.49,,0.13,,0.03,
0.07,,"[77, 73, 246, 339]",,0.0,,0.15,,0.17,,0.49,,0.09,,0.03,
0.05,,"[77, 73, 245, 336]",,0.0,,0.13,,0.24,,0.47,,0.11,,0.01,
0.04,,"[76, 73, 247, 337]",,0.0,,0.16,,0.26,,0.43,,0.09,,0.02,
0.05,,"[77, 73, 246, 338]",,0.0,,0.17,,0.21,,0.44,,0.09,,0.04,
0.05,,"[77, 74, 246, 337]",,0.0,,0.21,,0.18,,0.45,,0.07,,0.04,
0.05,,"[77, 74, 245, 337]",,0.0,,0.16,,0.2,,0.48,,0.08,,0.04,
0.04,,"[77, 74, 245, 336]",,0.0,,0.21,,0.24,,0.41,,0.07,,0.03,
0.05,,"[77, 75, 245, 334]",,0.0,,0.18,,0.28,,0.39,,0.08,,0.02,
0.04,,"[77, 74, 244, 333]",,0.0,,0.13,,0.28,,0.45,,0.1,,0.01,
0.06,,"[77, 74, 243, 330]",,0.0,,0.19,,0.14,,0.42,,0.16,,0.02,
0.03,,"[77, 76, 242, 325]",,0.0,,0.08,,0.28,,0.49,,0.11,,0.01,
0.03,,"[77, 76, 242, 324]",,0.0,,0.1,,0.28,,0.45,,0.14,,0.01,
0.02,,"[75, 76, 243, 324]",,0.0,,0.08,,0.2,,0.6,,0.1,,0.0,
0.02,,"[75, 76, 243, 324]",,0.0,,0.08,,0.2,,0.58,,0.11,,0.01,
0.03,,"[77, 77, 243, 323]",,0.0,,0.09,,0.11,,0.68,,0.08,,0.01,
0.03,,"[77, 76, 242, 325]",,0.0,,0.08,,0.11,,0.7,,0.08,,0.01,
0.07,,"[77, 78, 245, 330]",,0.0,,0.1,,0.03,,0.73,,0.06,,0.01,
0.07,,"[77, 78, 245, 330]",,0.0,,0.1,,0.03,,0.72,,0.06,,0.01,
0.08,,"[77, 76, 243, 336]",,0.0,,0.17,,0.04,,0.61,,0.06,,0.03,
0.1,,"[77, 79, 243, 332]",,0.0,,0.21,,0.03,,0.54,,0.09,,0.03,
0.09,,"[78, 81, 243, 332]",,0.0,,0.41,,0.02,,0.31,,0.09,,0.09,
0.09,,"[78, 81, 243, 332]",,0.0,,0.42,,0.01,,0.31,,0.08,,0.08,
0.08,,"[78, 81, 243, 332]",,0.0,,0.53,,0.01,,0.19,,0.1,,0.1,
0.08,,"[78, 80, 243, 333]",,0.0,,0.49,,0.02,,0.21,,0.1,,0.1,
0.12,,"[78, 78, 244, 334]",,0.0,,0.46,,0.02,,0.19,,0.1,,0.11,
0.1,,"[77, 79, 244, 333]",,0.0,,0.49,,0.02,,0.17,,0.1,,0.11,
0.09,,"[79, 78, 242, 334]",,0.0,,0.47,,0.02,,0.21,,0.11,,0.1,
0.09,,"[78, 79, 243, 333]",,0.0,,0.55,,0.01,,0.14,,0.11,,0.1,
0.07,,"[79, 79, 242, 334]",,0.0,,0.57,,0.0,,0.12,,0.1,,0.14,
0.09,,"[79, 78, 243, 335]",,0.0,,0.56,,0.01,,0.13,,0.11,,0.1,
0.12,,"[80, 81, 241, 332]",,0.0,,0.57,,0.01,,0.11,,0.08,,0.11,
0.14,,"[76, 71, 248, 343]",,0.0,,0.48,,0.0,,0.13,,0.09,,0.15,
0.07,,"[79, 69, 244, 344]",,0.0,,0.5,,0.0,,0.04,,0.07,,0.31,
0.06,,"[80, 69, 243, 345]",,0.0,,0.49,,0.0,,0.05,,0.05,,0.34,
0.02,,"[79, 62, 247, 357]",,0.0,,0.37,,0.0,,0.01,,0.02,,0.58,
0.02,,"[79, 62, 246, 357]",,0.0,,0.37,,0.0,,0.01,,0.02,,0.58,
0.0,,"[78, 56, 245, 361]",,0.0,,0.05,,0.0,,0.0,,0.0,,0.95,
0.0,,"[78, 56, 246, 361]",,0.0,,0.06,,0.0,,0.0,,0.0,,0.94,
0.0,,"[74, 48, 249, 368]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.0,,"[74, 48, 249, 368]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.0,,"[71, 40, 257, 376]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.0,,"[71, 39, 257, 377]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.0,,"[76, 42, 255, 369]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.0,,"[77, 44, 253, 366]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.0,,"[81, 31, 252, 379]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.0,,"[80, 32, 253, 377]",,0.0,,0.03,,0.0,,0.0,,0.0,,0.97,
0.0,,"[81, 29, 256, 375]",,0.0,,0.05,,0.0,,0.0,,0.0,,0.94,
0.0,,"[81, 29, 256, 375]",,0.0,,0.05,,0.0,,0.0,,0.0,,0.94,
0.0,,"[94, 28, 249, 365]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.0,,"[94, 28, 249, 365]",,0.0,,0.02,,0.0,,0.0,,0.0,,0.98,
0.01,,"[95, 26, 251, 359]",,0.0,,0.02,,0.01,,0.0,,0.0,,0.96,
0.01,,"[94, 26, 252, 359]",,0.0,,0.02,,0.01,,0.0,,0.0,,0.96,
0.03,,"[104, 30, 243, 345]",,0.0,,0.03,,0.02,,0.0,,0.0,,0.92,
0.03,,"[105, 30, 242, 345]",,0.0,,0.03,,0.02,,0.0,,0.0,,0.92,
0.03,,"[108, 29, 242, 340]",,0.0,,0.03,,0.01,,0.0,,0.0,,0.93,
0.03,,"[108, 29, 242, 340]",,0.0,,0.03,,0.01,,0.0,,0.0,,0.92,
0.02,,"[110, 28, 239, 338]",,0.0,,0.04,,0.01,,0.0,,0.0,,0.93,
0.02,,"[110, 28, 239, 338]",,0.0,,0.04,,0.01,,0.0,,0.0,,0.93,
0.01,,"[113, 27, 236, 337]",,0.0,,0.02,,0.01,,0.0,,0.0,,0.97,
0.01,,"[112, 27, 237, 337]",,0.0,,0.02,,0.01,,0.0,,0.0,,0.96,
0.01,,"[114, 28, 236, 337]",,0.0,,0.02,,0.01,,0.0,,0.0,,0.97,
0.0,,"[114, 27, 235, 337]",,0.0,,0.01,,0.0,,0.0,,0.0,,0.98,
0.01,,"[116, 29, 234, 336]",,0.0,,0.02,,0.01,,0.0,,0.0,,0.97,
0.0,,"[116, 29, 235, 335]",,0.0,,0.01,,0.01,,0.0,,0.0,,0.97,
0.0,,"[119, 28, 237, 341]",,0.0,,0.01,,0.0,,0.0,,0.0,,0.98,
0.0,,"[119, 28, 237, 341]",,0.0,,0.01,,0.0,,0.0,,0.0,,0.98,
0.0,,"[121, 28, 238, 341]",,0.0,,0.02,,0.01,,0.0,,0.0,,0.97,
0.0,,"[121, 28, 238, 341]",,0.0,,0.02,,0.01,,0.0,,0.0,,0.97,
0.0,,"[123, 28, 237, 339]",,0.0,,0.01,,0.01,,0.0,,0.0,,0.98,
0.0,,"[123, 28, 237, 339]",,0.0,,0.01,,0.01,,0.0,,0.0,,0.98,
0.0,,"[124, 31, 238, 339]",,0.0,,0.01,,0.02,,0.0,,0.0,,0.96,
0.0,,"[124, 30, 238, 340]",,0.0,,0.01,,0.02,,0.0,,0.0,,0.97,
0.0,,"[124, 34, 239, 339]",,0.0,,0.01,,0.06,,0.0,,0.0,,0.93,
0.0,,"[124, 34, 240, 339]",,0.0,,0.01,,0.05,,0.0,,0.0,,0.94,
0.01,,"[124, 33, 245, 345]",,0.0,,0.06,,0.16,,0.0,,0.0,,0.78,
0.01,,"[123, 34, 246, 344]",,0.0,,0.05,,0.15,,0.0,,0.0,,0.79,
0.0,,"[124, 34, 245, 338]",,0.0,,0.03,,0.13,,0.0,,0.0,,0.83,
0.01,,"[125, 34, 245, 339]",,0.0,,0.04,,0.18,,0.0,,0.0,,0.78,
0.0,,"[122, 38, 241, 333]",,0.0,,0.01,,0.75,,0.0,,0.0,,0.24,
0.0,,"[123, 39, 241, 333]",,0.0,,0.01,,0.78,,0.0,,0.0,,0.21,
0.0,,"[120, 41, 240, 326]",,0.0,,0.01,,0.85,,0.0,,0.0,,0.14,
0.0,,"[120, 41, 240, 326]",,0.0,,0.01,,0.85,,0.0,,0.0,,0.14,
0.0,,"[119, 42, 241, 327]",,0.0,,0.0,,0.93,,0.0,,0.0,,0.06,
0.0,,"[119, 41, 242, 328]",,0.0,,0.01,,0.92,,0.0,,0.0,,0.07,
0.0,,"[118, 44, 240, 326]",,0.0,,0.0,,0.97,,0.0,,0.0,,0.03,
0.0,,"[118, 44, 240, 326]",,0.0,,0.0,,0.97,,0.0,,0.0,,0.03,
